"roundNumber","NUMERAI_SWMM","BGDA_60_AUTO","FEARINDEX","REPUTATION","VIDEIGREN","SHATTEREDX","JOS_STACK","EGG_001","SSH48","WITCHYAI","MELONADA","NB_EXAMPLE_MODEL","NB_FEAT_NEUTRAL","NB_HELLO_NUMERAI","NB_TARGET_ENSEMBLE","V5_EXAMPLE_PREDS","V5_LGBM_CT_BLEND","V5_LGBM_CYRUSD","V5_LGBM_TEAGER2B","INTEGRATION_TEST","V52_LGBM_TEAGER2B60","V52_LGBM_TEAGER2B20","V52_LGBM_JASPER60","V52_LGBM_JASPER20","V52_LGBM_ENDER60","V52_LGBM_ENDER20","V52_LGBM_CYRUSD60","V52_LGBM_CYRUSD20","V51_LGBM_TEAGER60","V51_LGBM_TEAGER20","V51_LGBM_CYRUS60","V51_LGBM_CYRUS20"
913,-8.3249339e-18,NA,-0.00497267,0.01081057,0.00672239,0.01307948,-0.00777725,0.01197614,0.00538556,0.00671912,0.00156428,-0.00975462,-0.00630688,-0.00975462,-0.00638976,-0.0090079,-0.00900793,-0.01001726,-0.00702714,-0.0090079,NA,NA,NA,NA,NA,NA,NA,NA,-0.00536275762526067,-0.00579812600420434,-0.00288977407344364,-0.0113079182524764
914,-8.80166327e-18,NA,-0.01222612,0.00348364,0.00617995,0.01225806,-0.01102171,0.01563312,0.00263371,0.00500637,-0.00016594,-0.00718054,-0.00258196,-0.00718054,-0.00558044,-0.00498084,-0.00498084,-0.00675316,-0.00251087,-0.00498084,NA,NA,NA,NA,NA,NA,NA,NA,-0.00929307731467924,-0.00451858006810707,-0.00573994841914287,-0.0105126763622229
915,2.25945547e-17,NA,-0.01114185,0.00096559,0.0154716,0.0098505,-0.01409389,0.01470047,0.01396217,0.01599341,-0.0030248,-0.00558994,-0.00138836,-0.00558994,-0.01138983,-0.00219837,-0.00219819,-0.00406966,-0.00030096,-0.00219837,NA,NA,NA,NA,NA,NA,NA,NA,-0.00383341629515828,0.00107886046737531,-0.00116831009695524,-0.00783126295837006
916,0,NA,-0.00291312,0.00149339,0.01101698,0.01099539,-0.0069931,0.02191496,0.01339166,0.01284594,-0.00091856,-0.00191939,0.00198492,-0.00191939,-0.00733992,-0.00419964,-0.00419964,-0.00597485,-0.00164934,-0.00419964,NA,NA,NA,NA,NA,NA,NA,NA,-0.00642171560911801,-0.00241434201367429,-0.00786951751964868,-0.00997266634443043
917,0,NA,-0.01005189,-0.00041852,0.01148984,0.01130126,-0.00640209,0.01652447,0.01513442,0.01363996,0.00346487,0.0054605,0.01027855,0.0054605,0.00401952,-0.00490093,-0.00490086,-0.00767075,-0.00197547,-0.00490093,NA,NA,NA,NA,NA,NA,NA,NA,-0.0118333870501324,-0.00405633153460027,-0.0158847061707838,-0.0143501172215347
918,3.40131504e-18,NA,-0.01230741,-0.00097096,0.01057705,0.01016617,-0.00761637,0.01673043,0.01276409,0.01159669,0.0038878,0.00043647,0.00373891,0.00043647,-0.00110184,-0.00453588,-0.00452814,-0.00533436,-0.00384742,-0.00453588,NA,NA,NA,NA,NA,NA,NA,NA,-0.0166162669850112,-0.00654506415799089,-0.0188599559223694,-0.0122083563148849
919,-5.77067711e-18,NA,-0.01763291,0.0030067,0.01694034,0.01787929,-0.0152084,0.01739446,0.01174823,0.01527113,-0.00170673,-0.00868075,-0.00421219,-0.00868075,-0.01322832,-0.00811272,-0.00811272,-0.00801558,-0.00790398,-0.00811272,NA,NA,NA,NA,NA,NA,NA,NA,-0.0149748730277009,-0.00569198033817273,-0.0121112361601209,-0.0130279989469354
920,-4.63748845e-18,NA,-0.01200423,0.00334812,0.01259936,0.01030965,-0.01046357,0.01889004,0.01050817,0.01224892,-0.00126479,-0.0023446,0.00421594,-0.0023446,-0.0035311,-0.0076167,-0.00761691,-0.00587155,-0.00870487,-0.0076167,NA,NA,NA,NA,NA,NA,NA,NA,-0.0164589122576734,-0.00862690136246754,-0.0135785597075319,-0.012723246388755
921,-1.41863983e-17,NA,-0.00850124,0.00351682,0.00894769,0.00816385,-0.0116076,0.01990148,0.00282945,0.00714738,-0.00134084,-0.00061559,0.00483692,-0.00061559,0.00235893,-0.00540041,-0.00539744,-0.00545914,-0.00501257,-0.00540041,NA,NA,NA,NA,NA,NA,NA,NA,-0.00991636965463178,-0.00522831628426798,-0.00926024695130273,-0.00952941199700825
922,-4.71599553e-18,NA,-0.00972595,0.01006252,0.01081226,0.00945609,-0.00698805,0.01886944,0.00924728,0.01008268,0.00263254,-0.00351136,0.00173919,-0.00351136,0.00620621,-0.00426833,-0.00426837,-0.00690199,-0.00089862,-0.00426833,NA,NA,NA,NA,NA,NA,NA,NA,-0.0108568684379039,-0.00168074851834106,-0.0124254925074189,-0.0106892880414385
923,-5.96640172e-18,NA,-0.01304776,0.0110897,0.00910471,0.00852905,-0.01141457,0.01736878,0.00870427,0.00997803,0.00268828,-0.00115393,0.00093277,-0.00115393,0.00376864,-0.0087566,-0.0087566,-0.00950162,-0.00724824,-0.0087566,NA,NA,NA,NA,NA,NA,NA,NA,-0.0130466004527331,-0.00550538762639933,-0.0109362261415652,-0.0133168128196372
924,0,NA,-0.00544039,0.01256631,0.00954591,0.00588087,-0.00369217,0.01553392,0.01734162,0.01362948,0.00359564,0.00572956,0.00964904,0.00572956,0.00793587,-0.00659699,-0.00659699,-0.00745492,-0.00511941,-0.00659699,NA,NA,NA,NA,NA,NA,NA,NA,-0.0138292264917779,-0.0044474558434829,-0.012679021748893,-0.0102982936389537
925,0,NA,-0.00894939,0.00551397,0.01118287,0.01123087,-0.00901561,0.01496331,0.00692007,0.00966033,0.00038335,0.00160947,-0.00035351,0.00160947,-0.00334661,-0.00908868,-0.00908862,-0.01019069,-0.00691319,-0.00908868,NA,NA,NA,NA,NA,NA,NA,NA,-0.00981496540492693,-0.00571806347154453,-0.00858162129547977,-0.0127634222896786
926,-1.98283383e-18,NA,-0.00473731,0.00343038,0.01504024,0.01680013,-0.01918419,0.00665053,0.0042351,0.00987898,-0.0001492,-0.00300504,-0.00682407,-0.00300504,0.00148595,-0.00317076,-0.00317076,-0.00635064,3.45180635e-05,-0.00317076,NA,NA,NA,NA,NA,NA,NA,NA,-0.00431972055668816,0.00121443402438212,-0.0101228685064093,-0.0109019343339537
927,0,NA,-0.01001806,0.00536982,0.00674613,0.00648985,-0.01047546,0.00638846,0.00248521,0.0044809,0.00309499,0.002302,0.00114792,0.002302,0.00721244,0.00193896,0.00190966,-0.00451069,0.00826189,0.00193896,NA,NA,NA,NA,NA,NA,NA,NA,-0.00269480845075956,0.00864250014515578,-0.00568144696532556,-0.00628109064570232
928,4.1381843e-18,NA,-0.00925499,0.01090695,0.00862809,0.01089629,-0.00922434,0.00507181,-0.00287783,0.00242302,-8.31179753e-05,0.00183491,-0.0015222,0.00183491,0.0061206,-0.0005375,-0.0005669,-0.00651341,0.00566528,-0.0005375,NA,NA,NA,NA,NA,NA,NA,NA,-0.00334769463499396,0.00476243109550748,-0.00862600602190366,-0.00733310876024308
929,0,NA,-0.00690569,0.00289231,0.01118978,0.01347926,-0.011154,0.00805183,-0.00373133,0.00369333,-0.00025046,0.00359597,0.00134659,0.00359597,0.00415216,-0.00357612,-0.0035762,-0.00813193,0.00137853,-0.00357612,NA,NA,NA,NA,NA,NA,NA,NA,0.000507474699254722,0.00229870611872657,-0.00445389485339051,-0.00782871542526553
930,1.86650896e-17,NA,-0.00892521,-0.00119754,0.00206595,0.00280359,-0.00645177,0.01783646,-0.00293947,-0.0009262,0.00839863,-2.49632663e-05,-0.00094193,-2.49632663e-05,0.00474826,0.00143949,0.00145506,-0.00542661,0.00832808,0.00143949,NA,NA,NA,NA,NA,NA,NA,NA,0.00557466942716536,0.0079794782023361,-8.55206886135311e-05,-0.0072373671167024
931,-6.61004816e-18,NA,-0.01071114,-0.00848043,0.01393257,0.01499615,-0.00713295,0.0191674,0.00228847,0.00869972,-4.49761224e-05,-0.00651221,-0.00791311,-0.00651221,-0.00501232,-0.00359048,-0.00359048,-0.00578684,-0.00101111,-0.00359048,NA,NA,NA,NA,NA,NA,NA,NA,0.00185148612732193,0.00208352201204971,0.00407607626322936,-0.00507540716764555
932,0,NA,-0.00213483,-0.0091378,0.0104639,0.01168087,0.00056667,0.01894373,-0.00295128,0.00466997,0.00115411,-0.0050336,-0.00668617,-0.0050336,0.00223853,-0.00026356,-0.00026349,-0.00361078,0.00309972,-0.00026356,NA,NA,NA,NA,NA,NA,NA,NA,0.00318068173079651,0.00666464714052358,0.00388967479114151,-0.00169128039668634
933,-2.44172876e-18,NA,-0.01284518,NA,0.00464455,0.00529184,-0.00440183,0.01171825,-0.00279843,0.00139362,0.00297461,-0.00045466,-0.0030045,-0.00045466,0.00770147,0.00145621,0.00145621,-0.00511968,0.00790233,0.00145621,NA,NA,NA,NA,NA,NA,NA,NA,0.00976253173462179,0.0116651259738146,0.00645623440164816,0.00124538749656232
934,0,NA,-0.00420874,0.00066927,0.00674293,0.00516946,0.00385686,0.02026067,0.00296972,0.00563599,0.00445633,-0.0049284,-0.01028388,-0.0049284,-0.0016382,-0.00324288,-0.00324288,-0.00898423,0.00269992,-0.00324288,NA,NA,NA,NA,NA,NA,NA,NA,0.00260702411614813,0.00460801176969766,-0.000994172796927754,-0.00794730098491845
935,-1.16541105e-17,NA,-0.00185658,0.00195443,0.00758506,0.00737273,0.00557858,0.02178215,3.96761875e-05,0.00407733,-0.00279422,0.00496256,-0.00019614,0.00496256,0.00598875,-0.00199653,-0.00199653,-0.0075136,0.00395066,-0.00199653,NA,NA,NA,NA,NA,NA,NA,NA,-0.00281314099666929,0.00388339688003274,-0.00197389346553268,-0.00554375148414722
936,5.61160182e-18,NA,-0.00324217,-0.00470991,0.00156594,0.00220059,-0.00306013,0.01098692,-0.00615949,-0.00209137,-0.00560319,0.00364287,0.00014877,0.00364287,0.00639595,0.00061329,0.00060621,-0.00149627,0.00243418,0.00061329,NA,NA,NA,NA,NA,NA,NA,NA,0.00908110851945564,0.0070342069395152,0.0100042506315366,0.00306542875289049
937,-7.59551119e-18,NA,-0.00215673,-0.00222651,-0.00010794,0.00027835,-0.00206522,-0.002776,-0.00888841,-0.00364337,-0.00129336,0.00042563,-0.00115334,0.00042563,0.00107921,-0.00312398,-0.00312401,-0.00437721,-0.00169036,-0.00312398,NA,NA,NA,NA,NA,NA,NA,NA,0.000758472833960984,0.00411204352962081,0.00697923890273471,0.00087117808264845
938,1.91754821e-17,NA,-0.00046523,-0.00922612,0.000401,0.00403273,-0.01008557,-0.00403251,-0.01326357,-0.00541804,-0.00210946,0.00054436,7.67846286e-05,0.00054436,0.00646985,-0.00017258,-0.00017258,-0.00541141,0.00494713,-0.00017258,NA,NA,NA,NA,NA,NA,NA,NA,0.00834058990188647,0.00877825114356617,0.00782989626944033,0.00147359209106953
939,-8.67367022e-18,NA,0.00034631,-0.01155209,0.00381132,0.00806721,-0.00232635,-0.00124655,-0.00905533,-0.00182819,-0.00593187,-0.00244068,-0.0035165,-0.00244068,0.0011016,-0.00066051,-0.00066044,-0.0080474,0.00618765,-0.00066051,NA,NA,NA,NA,NA,NA,NA,NA,0.0120235251793031,0.00792860063422977,0.00841416198006521,-0.00216442048330499
940,0,NA,0.00075737,-0.0050248,0.00277789,0.00632129,-0.00922063,-0.00084252,-0.00652659,-0.00156419,-0.00841968,-0.00122207,-0.00211405,-0.00122207,0.00242154,-0.0031861,-0.0031861,-0.00983459,0.00383601,-0.0031861,NA,NA,NA,NA,NA,NA,NA,NA,0.00468290051533304,0.00335896312438001,0.00316063989374138,-0.00940156900073657
941,2.91133309e-17,NA,0.00322394,-0.0094593,0.0014579,0.00613193,-0.00637471,0.00489059,-0.01114841,-0.00476203,-0.00356292,0.00144848,-0.00264458,0.00144848,0.00432634,-0.00251134,-0.0025112,-0.0073879,0.00266272,-0.00251134,NA,NA,NA,NA,NA,NA,NA,NA,0.00876239681252457,0.00774357618119071,0.00810301994171126,-0.00199290026448224
942,-1.32225587e-17,NA,0.0017053,-0.01132329,0.00146635,0.00506265,0.00011666,0.00384074,-0.0122822,-0.00492481,-0.00579156,0.00092238,-0.00200317,0.00092238,-0.00255492,-0.00410386,-0.00410607,-0.00896245,0.00182939,-0.00410386,NA,NA,NA,NA,NA,NA,NA,NA,0.0122782668191207,0.0092474003459076,0.010848491672107,-0.00259886548675276
943,2.2515452e-17,NA,0.00298798,-0.00834952,0.00398429,0.00567457,-0.00058384,-0.00111872,-0.00268106,0.00107742,-0.00939795,-0.00251831,-0.00565106,-0.00251831,-0.00432317,-0.00916384,-0.00916389,-0.00968984,-0.00773969,-0.00916384,NA,NA,NA,NA,NA,NA,NA,NA,0.000510763369577204,-0.00600226637252209,0.0078163914970454,-0.00777603867313685
944,-1.3581073e-17,NA,0.00598108,-0.01056269,0.00291394,0.00799059,-0.00152337,0.00304484,-0.01092952,-0.00331842,-0.00503066,-0.00663703,-0.01021032,-0.00663703,-0.00505344,-0.00160644,-0.00160639,-0.00756255,0.00501079,-0.00160644,NA,NA,NA,NA,NA,NA,NA,NA,0.00953884161241104,0.00545807138328309,0.00866286188032855,-0.00467790282859673
945,7.32588489e-18,NA,0.004777,-0.00252524,0.00053306,0.00162866,0.00334339,0.0053645,-0.00530376,-0.00176332,-0.00663039,-0.00220252,-0.00272083,-0.00220252,-0.00314837,-0.00656761,-0.00656733,-0.01067385,-0.0017166,-0.00656761,NA,NA,NA,NA,NA,NA,NA,NA,0.00386829763613108,-0.000142135962007157,0.00134145417803204,-0.00811299340358884
946,-3.69322503e-17,NA,0.00246072,0.00936044,-0.00018816,0.00168213,-0.0005138,-0.00046506,-0.00354467,-0.00122691,-0.0058743,-0.00483052,-0.00718841,-0.00483052,-0.00696487,-0.00612726,-0.00612726,-0.01074745,-0.00046492,-0.00612726,NA,NA,NA,NA,NA,NA,NA,NA,0.0119609572954082,0.00304673231656923,0.00315998563435246,-0.00785602108347337
947,-1.33028065e-17,NA,0.00569638,0.00209365,0.00684842,0.00740054,0.00599899,0.00722364,0.0055496,0.00715089,-0.00782069,-0.00714819,-0.0073441,-0.00714819,-0.00877441,-0.01445058,-0.01445062,-0.01671337,-0.01075982,-0.01445058,NA,NA,NA,NA,NA,NA,NA,NA,0.00731799448875638,-0.00294625020011564,-0.000873659924059029,-0.00942490775692373
948,1.99988499e-17,NA,0.00472782,0.00249859,0.0090921,0.00776059,0.00467912,0.00576073,0.01265811,0.01194183,-0.0076626,-0.00516558,-0.004889,-0.00516558,-0.00405531,-0.00885015,-0.00885016,-0.01156009,-0.00459243,-0.00885015,NA,NA,NA,NA,NA,NA,NA,NA,0.00678290970794712,-0.000170116865213111,0.00110109409971848,-0.00737292354248913
949,8.58398306e-18,NA,0.01015927,-0.00244369,0.01035493,0.00943012,0.01199765,0.00702465,0.01005602,0.01115573,-0.00594468,-0.00095258,0.00220906,-0.00095258,-0.00140335,-0.01111773,-0.01111782,-0.01303962,-0.00834567,-0.01111773,NA,NA,NA,NA,NA,NA,NA,NA,0.00805037928307873,-0.00124956799845622,-0.000717856198464253,-0.00514675294815877
950,0,NA,0.01454525,0.00253385,0.01054044,0.00845335,0.01252897,0.00959353,0.0109765,0.01186883,-0.00528879,-0.00228994,-0.00447381,-0.00228994,-0.0117023,-0.01561417,-0.01561417,-0.00940762,-0.01981312,-0.01561417,NA,NA,NA,NA,NA,NA,NA,NA,-0.00482974280470795,-0.0120425933658269,-0.00318911940884904,-0.00750164558421683
951,-4.03598059e-17,NA,0.00709771,-0.00433558,0.0150519,0.01577296,0.00274781,0.01019522,0.00758419,0.0131303,-0.01094124,-0.00095049,-0.00427369,-0.00095049,-0.00780715,-0.01554569,-0.01554568,-0.0102163,-0.01954507,-0.01554569,NA,NA,NA,NA,NA,NA,NA,NA,-0.00816811068229421,-0.0148366522911394,-0.00605184888988337,-0.00963151599470317
952,0,NA,0.00465886,-0.00100715,0.01176343,0.00904283,0.00110604,0.01274326,0.0125919,0.0132254,-0.01162219,0.00557493,0.0018484,0.00557493,-0.00776924,-0.01283717,-0.0128372,-0.00831636,-0.01593501,-0.01283717,NA,NA,NA,NA,NA,NA,NA,NA,0.00043183094622547,-0.00857598889592911,-0.000426206632167809,-0.00435825262839628
953,0,NA,0.01063007,-0.00360953,0.01063212,0.00864872,0.00623171,0.01140289,0.00973878,0.01110926,-0.00975417,-0.00794538,-0.00979962,-0.00794538,-0.01488128,-0.0147223,-0.01472237,-0.00948163,-0.01826441,-0.0147223,NA,NA,NA,NA,NA,NA,NA,NA,0.00273509287932915,-0.00713625447647946,0.00321632767206808,-0.00345191746381159
954,-1.22218718e-17,NA,0.00529078,0.00630684,0.01402741,0.00996119,0.00461282,0.01230481,0.01624357,0.01565188,-0.00932168,-0.01692639,-0.01699017,-0.01692639,-0.01988785,-0.01013096,-0.01013086,-0.00662929,-0.01225323,-0.01013096,NA,NA,NA,NA,NA,NA,NA,NA,0.0105648957046689,-0.000119431923128636,0.00982722888103578,0.00324695318328933
955,-1.55633198e-17,NA,0.00590186,0.00428075,0.00686157,0.00682648,0.00739175,0.00780778,0.0018164,0.00484895,-0.00783249,-0.01749082,-0.01900568,-0.01749082,-0.01952378,-0.01187449,-0.01187449,-0.00465573,-0.01748838,-0.01187449,NA,NA,NA,NA,NA,NA,NA,NA,0.00603075250030327,-0.00547350000127558,0.0108335335205241,0.00185311792319443
956,1.760236e-17,NA,0.00297477,0.00860858,0.00490422,0.00176372,0.01039103,0.01449238,0.00644712,0.00600712,-0.00559728,-0.00795402,-0.01215856,-0.00795402,-0.01448618,-0.01453686,-0.01453686,-0.00843103,-0.01948738,-0.01453686,NA,NA,NA,NA,NA,NA,NA,NA,0.0120310898235385,-0.00621449630918486,0.0119241829049777,-0.00239961217132924
957,-1.10477787e-17,NA,0.00359861,0.00034209,0.00639474,0.00179103,0.01203597,0.01439346,0.01358634,0.01013585,-0.00328339,-0.01345595,-0.01916993,-0.01345595,-0.01778341,-0.00546115,-0.00546115,-0.0080045,-0.00270342,-0.00546115,NA,NA,NA,NA,NA,NA,NA,NA,0.0241205132655306,0.0096644621729103,0.016318607869847,0.00227962865856153
958,9.82152648e-18,NA,0.00539805,-0.00019564,0.00333784,0.00167049,0.02174399,0.02134664,0.00297474,0.00355202,-0.00437861,-0.0154512,-0.01805594,-0.0154512,-0.01568408,-0.0093014,-0.0093014,-0.01097572,-0.00694329,-0.0093014,NA,NA,NA,NA,NA,NA,NA,NA,0.0163844767594785,0.00180410663985675,0.00451429579126741,-0.00278808650812761
959,-1.1046873e-17,NA,0.00369506,-0.0001097,-0.00109545,-0.00410166,0.01205031,0.01994947,0.00978647,0.00384701,-0.00225961,-0.01666457,-0.01838861,-0.01666457,-0.01702839,-0.00817153,-0.00817155,-0.00696122,-0.00876997,-0.00817153,NA,NA,NA,NA,NA,NA,NA,NA,0.0197368995931868,0.00157201886474441,0.011933306561695,0.00282810190825202
960,3.51211307e-17,NA,0.00657212,0.00323475,-0.00205907,-0.00802571,0.01291969,0.02334577,0.01282992,0.00522582,-0.00190899,-0.01978628,-0.02181309,-0.01978628,-0.01883315,-0.00397135,-0.00397209,-0.00555808,-0.00229791,-0.00397135,NA,NA,NA,NA,NA,NA,NA,NA,0.0130452844494684,0.0038194060298559,0.0120872801076138,0.00165427435151808
961,6.80011003e-18,NA,0.00056295,-0.00370591,0.00772347,0.0005828,0.01217815,0.02112045,0.01967792,0.01408782,-0.00552191,-0.01916898,-0.01878333,-0.01916898,-0.01707847,-0.00407209,-0.00407208,-0.0042133,-0.00359971,-0.00407209,NA,NA,NA,NA,NA,NA,NA,NA,0.0183812490696249,0.00368731991647133,0.0190409411982929,0.00248452543967687
962,2.00290441e-17,NA,0.01393216,0.00120365,0.00600353,0.00202695,0.01068622,0.02340774,0.01490005,0.01078785,-0.0040028,-0.0178047,-0.01983442,-0.0178047,-0.01630658,-0.00178364,-0.00178359,-0.00798852,0.00483682,-0.00178364,NA,NA,NA,NA,NA,NA,NA,NA,0.024100288070075,0.00758307597233862,0.0145369656961042,-0.00394256666971984
963,-7.71603821e-18,NA,0.01297796,-0.0046265,0.00114892,-0.00163023,0.01457182,0.01845369,0.00601009,0.00401872,-0.00104627,-0.0054117,-0.01057166,-0.0054117,-0.00639943,0.00010067,0.00010053,-0.00474411,0.00468621,0.00010067,NA,NA,NA,NA,NA,NA,NA,NA,0.0244028142938809,0.0105954380307258,0.0140425190561482,0.00379363151063162
964,5.43417289e-18,NA,0.00691289,0.00078799,0.00547557,0.00194162,0.01593009,0.02565946,0.0151172,0.01038376,0.00163357,-0.01002379,-0.01256133,-0.01002379,-0.00783679,-0.00061944,-0.00061945,-0.00722866,0.00591638,-0.00061944,NA,NA,NA,NA,NA,NA,NA,NA,0.0272838994143542,0.0109207653041609,0.0151376009854573,0.00176709953892674
965,6.2793061e-18,NA,0.01031911,-0.00421715,0.00888863,0.00390965,0.00736319,0.02610197,0.02006731,0.01490696,-0.00330569,-0.01380909,-0.01276558,-0.01380909,-0.01322171,-0.00395593,-0.00395594,-0.01034448,0.00284873,-0.00395593,NA,NA,NA,NA,NA,NA,NA,NA,0.0307249062585248,0.0123051579238324,0.0190520437416004,0.00271730395751854
966,-5.39292047e-18,NA,0.01847975,-0.00227665,0.00368317,0.00034774,0.01092679,0.02311917,0.01277783,0.00824067,-0.00178408,-0.01044944,-0.0117073,-0.01044944,-0.01347843,-0.00197654,-0.00197654,-0.00658035,0.00213605,-0.00197654,NA,NA,NA,NA,NA,NA,NA,NA,0.0256707346222436,0.0108123461316805,0.0232260710469117,0.00343766351112068
967,0,NA,0.01792577,0.00447823,0.00827689,0.00661693,0.01389143,0.02373928,0.01568869,0.01157311,-0.00433723,-0.01282754,-0.01668436,-0.01282754,-0.01487786,-0.00442589,-0.00442589,-0.00705061,-0.00167171,-0.00442589,NA,NA,NA,NA,NA,NA,NA,NA,0.0276638140488143,0.00876537500383076,0.0220012163744511,0.00441981273158412
968,2.51119074e-18,NA,0.01541276,0.00324702,0.00403488,0.00177532,0.01040719,0.01883193,0.01286022,0.00809804,-0.00197665,-0.01037604,-0.01493719,-0.01037604,-0.01912001,-0.00147728,-0.00147546,-0.00458897,0.00144113,-0.00147728,NA,NA,NA,NA,NA,NA,NA,NA,0.0318652416939311,0.0129438270502614,0.0256107892649198,0.00595379183329347
969,3.07355137e-18,NA,0.01369883,0.00343701,0.00586485,0.00473775,0.0093227,0.01970069,0.01155428,0.00870763,-0.00416572,-0.01133086,-0.01598911,-0.01133086,-0.01845972,-0.00398079,-0.00398079,-0.00437163,-0.00365919,-0.00398079,NA,NA,NA,NA,NA,NA,NA,NA,0.0216934901720828,0.00644659393410476,0.02180171519564,0.000914378237058327
970,4.49042591e-18,NA,0.02346427,0.00166421,0.00838034,0.00734597,0.0137277,0.02135813,0.01622179,0.01161876,-0.00042893,-0.01289854,-0.01913853,-0.01289854,-0.01870139,-0.00378733,-0.00378738,-0.00527279,-0.00233153,-0.00378733,NA,NA,NA,NA,NA,NA,NA,NA,0.0205230348937963,0.00737341951793088,0.0176623267360736,-0.000644134466428229
971,-5.52364317e-18,NA,0.02789575,-0.00040246,0.00504617,0.00372565,0.0222042,0.0217886,0.01256253,0.00801191,-0.00059472,-0.0131001,-0.0155891,-0.0131001,-0.01349822,0.00089711,0.00089711,-0.00163113,0.00297589,0.00089711,NA,NA,NA,NA,NA,NA,NA,NA,0.0213768580110207,0.00978347366829134,0.014920394757371,0.000672700913163808
972,-5.58638224e-18,NA,0.02435961,-0.00298254,0.00643046,0.00700081,0.01543759,0.01914042,0.01382449,0.00948315,-0.00170661,-0.01783667,-0.01937909,-0.01783667,-0.01791655,0.00276732,0.00276748,0.00052659,0.00474867,0.00276732,NA,NA,NA,NA,NA,NA,NA,NA,0.0213464691940706,0.0124326176343166,0.013063355342642,0.00389379262612369
973,0,NA,0.01630208,-0.00671005,0.0004194,0.00065885,0.01424892,0.0152151,0.0048187,0.00205054,-0.00294071,-0.01182905,-0.01425914,-0.01182905,-0.0098377,0.00375884,0.00375884,0.00392429,0.00333053,0.00375884,NA,NA,NA,NA,NA,NA,NA,NA,0.019213355723558,0.0108031843737651,0.0171105557686823,0.00808113553375013
974,4.27363162e-18,NA,0.02139145,-0.01100997,0.0032886,0.00698476,0.00270818,0.01447848,0.00164343,0.00251622,-0.00334085,-0.0093891,-0.01285155,-0.0093891,-0.01280726,0.00278605,0.0027848,0.00055756,0.00489025,0.00278605,NA,NA,NA,NA,NA,NA,NA,NA,0.0140705231924971,0.0098040319898124,0.0101799093813581,0.00324008286895344
975,-4.76327927e-18,NA,0.01778271,-0.01395626,0.00160075,0.00479028,0.00353602,0.01243037,-0.00040955,0.00012986,-0.00261853,-0.00446125,-0.00556849,-0.00446125,-0.00322498,-0.00076841,-0.00076274,-0.00070961,-0.00015888,-0.00076841,NA,NA,NA,NA,NA,NA,NA,NA,0.012231925709695,0.00606034234192451,0.0108617711351237,0.000227963619508093
976,-1.03094881e-17,NA,0.02063721,-0.01748468,0.00106684,0.0039566,0.0091943,0.00706249,0.00332715,0.00067255,0.00038548,-0.00500246,-0.00590469,-0.00500246,-0.00826252,0.00555553,0.00555553,0.00661808,0.0039688,0.00555553,NA,NA,NA,NA,NA,NA,NA,NA,0.0110931545314644,0.00956290949986085,0.00807904913431577,0.00687404696339642
977,5.01689002e-18,NA,0.01218573,-0.01403028,-0.00382293,0.00041193,0.00509828,0.00595682,-0.00505829,-0.00598089,0.00034262,0.00040431,-0.00077783,0.00040431,-0.0033887,0.00048372,0.00049957,0.00426116,-0.00279325,0.00048372,NA,NA,NA,NA,NA,NA,NA,NA,0.00186600231056881,0.0040485053161785,0.00259571378205922,0.00334248110417863
978,-9.00603313e-18,NA,-0.00352118,-0.01322608,-0.00498289,-0.00267403,-0.00117842,0.00755269,-0.00528683,-0.00618213,2.01200896e-05,0.00483935,0.00507263,0.00483935,-0.00281223,0.00311762,0.0031205,0.00752732,-0.00110594,0.00311762,NA,NA,NA,NA,NA,NA,NA,NA,0.00659132098069643,0.00611346398545919,0.010960296972592,0.0109425689589726
979,0,NA,-0.00611298,-0.0114321,0.00346089,0.00371436,0.00353354,0.00562484,0.00137239,0.00244782,-0.00010249,0.00013299,-0.0026083,0.00013299,-0.00036431,0.00306393,0.00306393,0.00667676,-0.0004943,0.00306393,NA,NA,NA,NA,NA,NA,NA,NA,0.00109793143243965,0.00304273349015832,0.00361656123743145,0.00407882621070757
980,0,NA,-0.00748516,0.00705841,0.00231977,0.00537086,0.00977365,0.00518064,-0.00307924,-0.00088058,-0.00211614,0.00558223,0.00271421,0.00558223,-0.00251571,-0.00242685,-0.00242689,0.00183894,-0.00638583,-0.00242685,NA,NA,NA,NA,NA,NA,NA,NA,-0.00131445544991822,-0.0035942160318967,0.00226775058385233,-0.00262877657088837
981,-3.52223355e-18,NA,0.0049036,-0.00553981,0.0084337,0.01081928,0.00121258,0.0041044,-5.70440571e-05,0.00519451,-0.0002234,-0.00027033,-0.00405945,-0.00027033,-0.00614203,0.00367322,0.00367322,0.00552387,0.00183339,0.00367322,NA,NA,NA,NA,NA,NA,NA,NA,0.00267656692702788,0.00334938610808976,0.00176068121688989,0.00142290585386721
982,0,NA,-0.00053586,0.00143664,0.00494475,0.00505777,NA,9.56977918e-05,0.00781467,0.00599657,0.00388783,0.00119901,-0.00061642,0.00119901,-0.00319369,0.00445792,0.00445792,0.00533745,0.00298735,0.00445792,NA,NA,NA,NA,NA,NA,NA,NA,0.00498638386348616,0.00564186863062391,0.00313999711895527,0.00441678412456033
