"roundNumber","NUMERAI_SWMM","BGDA_60_AUTO","FEARINDEX","REPUTATION","VIDEIGREN","SHATTEREDX","JOS_STACK","EGG_001","SSH48","WITCHYAI","MELONADA","NB_EXAMPLE_MODEL","NB_FEAT_NEUTRAL","NB_HELLO_NUMERAI","NB_TARGET_ENSEMBLE","V5_EXAMPLE_PREDS","V5_LGBM_CT_BLEND","V5_LGBM_CYRUSD","V5_LGBM_TEAGER2B","INTEGRATION_TEST","V52_LGBM_TEAGER2B60","V52_LGBM_TEAGER2B20","V52_LGBM_JASPER60","V52_LGBM_JASPER20","V52_LGBM_ENDER60","V52_LGBM_ENDER20","V52_LGBM_CYRUSD60","V52_LGBM_CYRUSD20","V51_LGBM_TEAGER60","V51_LGBM_TEAGER20","V51_LGBM_CYRUS60","V51_LGBM_CYRUS20"
917,0.03773646,NA,0.02470465,0.02749024,0.0455457,0.04543199,0.0251876,0.0454606,0.04150343,0.04504829,0.03460999,0.03416948,0.03866472,0.03416948,0.03261739,0.02247595,0.02247603,0.02098842,0.02366438,0.02247595,NA,NA,NA,NA,NA,NA,NA,NA,0.0125289484757202,0.018394729325946,0.0120580207425401,0.010755018832921
918,0.03172066,NA,0.02022803,0.02449796,0.03855231,0.03890841,0.02047471,0.03883216,0.03300396,0.03637748,0.03002927,0.02731723,0.03153987,0.02731723,0.02399971,0.0185465,0.01857779,0.01920276,0.0172104,0.0185465,NA,NA,NA,NA,NA,NA,NA,NA,0.00263447749617004,0.0116912919639287,0.00104379557742128,0.00885565945451455
919,0.03427203,NA,0.01575533,0.02683166,0.04517653,0.0457259,0.01151313,0.04606476,0.03369453,0.04158486,0.02734118,0.02034372,0.0255715,0.02034372,0.01602877,0.01628398,0.01628398,0.01890531,0.01445077,0.01628398,NA,NA,NA,NA,NA,NA,NA,NA,0.00612124387158928,0.0145289291922887,0.0125689866945413,0.00963669793574807
920,0.02063818,NA,0.01020124,0.0215894,0.03429744,0.02909635,0.00931136,0.0378736,0.02605053,0.03283624,0.01576972,0.01495609,0.023062,0.01495609,0.01171033,0.00647946,0.00647914,0.01003585,0.00386072,0.00647946,NA,NA,NA,NA,NA,NA,NA,NA,-0.00625784378482194,0.00303532872304211,0.000833634073772965,-0.00163349959921702
921,0.02401706,NA,0.01548944,0.02292984,0.02574918,0.02123938,0.00858893,0.04050696,0.01769534,0.02559173,0.01867034,0.01839694,0.02555519,0.01839694,0.02197993,0.01170885,0.01171891,0.01286029,0.01163095,0.01170885,NA,NA,NA,NA,NA,NA,NA,NA,0.0032641936423428,0.00988639906522464,0.0106467218739777,0.00608013235348089
922,0.01958274,NA,0.00592716,0.02833678,0.0266777,0.02312357,0.00736862,0.03662877,0.02089441,0.02470056,0.01727429,0.00797567,0.01433683,0.00797567,0.02040049,0.0064325,0.00643246,0.00563043,0.01065952,0.0064325,NA,NA,NA,NA,NA,NA,NA,NA,-0.00391005392619613,0.00969466752164678,-0.00111857407534572,-0.00253266421506044
923,0.0100003,NA,-0.00466224,0.02372443,0.01292206,0.01276257,-0.00203243,0.02920646,0.0111809,0.01510609,0.0103315,0.00761073,0.01021328,0.00761073,0.01350621,-0.00671165,-0.00671165,-0.00579278,-0.00383937,-0.00671165,NA,NA,NA,NA,NA,NA,NA,NA,-0.00861331234641222,-0.00141546274052606,-0.00558595078296748,-0.0115243157435863
924,0.02343638,NA,0.01177887,0.0333733,0.02579067,0.02151191,0.011485,0.03902828,0.02914148,0.029543,0.02710942,0.02326732,0.02793656,0.02326732,0.02595478,0.00879677,0.00879677,0.01048035,0.00936474,0.00879677,NA,NA,NA,NA,NA,NA,NA,NA,-0.00239600798988059,0.00927990624463511,0.00423224040342563,0.00370389874722192
925,0.01760316,NA,0.00394728,0.02174298,0.02330828,0.02287527,0.002524,0.03477805,0.01878277,0.02315836,0.01443331,0.01546321,0.01406306,0.01546321,0.00980809,0.0040758,0.00407588,0.00421695,0.00552731,0.0040758,NA,NA,NA,NA,NA,NA,NA,NA,-0.000591569804526253,0.00541495549222499,0.00672984545088074,-0.0016420954769003
926,0.01451146,NA,0.01024433,0.01393681,0.02675802,0.02663321,-0.00990701,0.02224595,0.01790737,0.02409883,0.0104965,0.01127543,0.00525503,0.01127543,0.01497474,0.0093445,0.0093445,0.00776478,0.0107253,0.0093445,NA,NA,NA,NA,NA,NA,NA,NA,0.004220358754429,0.0129419567548325,0.00402345153471287,-0.000981195915996003
927,0.02816817,NA,0.01173771,0.02516628,0.02788622,0.02457026,0.0084097,0.03346554,0.02372857,0.02840477,0.02716562,0.02220109,0.0202815,0.02220109,0.02641067,0.0235612,0.02349715,0.01933608,0.02757989,0.0235612,NA,NA,NA,NA,NA,NA,NA,NA,0.0132097508215661,0.0276678129935818,0.0154314945320585,0.0120333155910502
928,0.03000032,NA,0.01475755,0.03278751,0.03165591,0.03032981,0.01448326,0.03212353,0.01936514,0.02764761,0.02432881,0.02151984,0.0174824,0.02151984,0.02867525,0.0217218,0.02165813,0.01665138,0.02522963,0.0217218,NA,NA,NA,NA,NA,NA,NA,NA,0.0150183290095017,0.0241979082983874,0.0134306402388943,0.0130212948912079
929,0.0365002,NA,0.02447347,0.02482839,0.03857738,0.03688532,0.02037988,0.03806437,0.0217691,0.03218011,0.03288116,0.02867867,0.02603884,0.02867867,0.0329088,0.02956458,0.02956453,0.02499879,0.03094092,0.02956458,NA,NA,NA,NA,NA,NA,NA,NA,0.0263357981819612,0.0302835917872733,0.0241679012506046,0.0196859322588243
930,0.03521419,NA,0.02075744,0.01984169,0.02994937,0.02666459,0.02172217,0.04751723,0.02469703,0.02911533,0.04191969,0.0227558,0.02228152,0.0227558,0.03058039,0.03045413,0.03048484,0.02218,0.03511132,0.03045413,NA,NA,NA,NA,NA,NA,NA,NA,0.0263576789984805,0.0305690089210514,0.0246272278696676,0.0141238472886923
931,0.03064753,NA,0.01472384,0.01343483,0.04078214,0.03755761,0.01508307,0.04465597,0.02892385,0.03853399,0.02793011,0.01297536,0.01121792,0.01297536,0.017585,0.02184488,0.02184488,0.02086734,0.02011717,0.02184488,NA,NA,NA,NA,NA,NA,NA,NA,0.0199367760932684,0.0200156520525678,0.0285670799949534,0.0156863406644761
932,0.02703895,NA,0.0221354,0.00901947,0.03542561,0.03341457,0.02436485,0.04191032,0.01727411,0.02994198,0.02592972,0.01184711,0.0124196,0.01184711,0.02427495,0.02287799,0.02287807,0.02008903,0.0235819,0.02287799,NA,NA,NA,NA,NA,NA,NA,NA,0.0236986718961282,0.0247051304472471,0.0303504636382237,0.0169733668406405
933,0.01424039,NA,0.00030086,NA,0.01675191,0.01564275,0.01028575,0.0245546,0.00737189,0.01500031,0.0162327,0.00577754,0.00360719,0.00577754,0.01979497,0.01470606,0.01470606,0.00644385,0.02089405,0.01470606,NA,NA,NA,NA,NA,NA,NA,NA,0.023536239071963,0.0249542214294073,0.0217010014405679,0.0116634105212505
934,0.02156951,NA,0.01565435,0.01607813,0.02624057,0.02136662,0.02826489,0.04213407,0.01973749,0.02577264,0.02579037,0.00487216,-0.0005305,0.00487216,0.01395837,0.01651639,0.01651639,0.00949491,0.02214708,0.01651639,NA,NA,NA,NA,NA,NA,NA,NA,0.0217587161586978,0.0237734235512368,0.0193194281149396,0.00971195842549334
935,0.03184434,NA,0.02441412,0.02271719,0.03165326,0.02680612,0.03690562,0.04750778,0.0228469,0.03019346,0.02817301,0.02082921,0.01584172,0.02082921,0.02938448,0.02644026,0.02644026,0.01930826,0.03013508,0.02644026,NA,NA,NA,NA,NA,NA,NA,NA,0.018444943490102,0.0291809552835309,0.0229930643327714,0.0185445078835283
936,0.03650511,NA,0.02954375,0.01697247,0.02877627,0.02657903,0.03051569,0.04229935,0.01965222,0.02623182,0.02890705,0.02564014,0.02096691,0.02564014,0.03377091,0.03529131,0.03527796,0.03200795,0.03401345,0.03529131,NA,NA,NA,NA,NA,NA,NA,NA,0.0360642620689385,0.0369749442755382,0.0407468063951854,0.0335012092168408
937,0.03665806,NA,0.0290919,0.02106332,0.02822709,0.02401283,0.03115871,0.02702094,0.01557802,0.02559547,0.03400661,0.02110228,0.01791516,0.02110228,0.02567182,0.02738409,0.02738408,0.0259129,0.02586277,0.02738409,NA,NA,NA,NA,NA,NA,NA,NA,0.0250517585473455,0.0301249695552158,0.0356152974437964,0.0265878290324232
938,0.04695297,NA,0.03773778,0.01975503,0.03266879,0.03441065,0.0295725,0.03180166,0.01349551,0.02601682,0.04313899,0.02745204,0.02380217,0.02745204,0.03611694,0.04097585,0.04097585,0.03601568,0.04141664,0.04097585,NA,NA,NA,NA,NA,NA,NA,NA,0.0428073607841077,0.0462069946515307,0.0477267794856808,0.0406470950254319
939,0.04270569,NA,0.0354686,0.01048039,0.03376881,0.03853862,0.03313276,0.031866,0.01565207,0.02701984,0.0340378,0.0234485,0.02034192,0.0234485,0.03039683,0.04083568,0.04083577,0.03344014,0.04262801,0.04083568,NA,NA,NA,NA,NA,NA,NA,NA,0.044162268388937,0.0433186057481087,0.0430568533112514,0.0345579127015755
940,0.03464641,NA,0.02647056,0.01825744,0.02741202,0.03082169,0.01657725,0.0286748,0.01695282,0.02214892,0.0227214,0.01949779,0.01574312,0.01949779,0.02567581,0.03203078,0.03203078,0.02428385,0.03551605,0.03203078,NA,NA,NA,NA,NA,NA,NA,NA,0.030692764044081,0.0338260644224702,0.0302337727368835,0.0205324129447114
941,0.0539749,NA,0.04927925,0.02796948,0.04211605,0.04729915,0.03547067,0.04913792,0.02444136,0.03464953,0.04654051,0.03268537,0.02489469,0.03268537,0.03843158,0.04886303,0.04886352,0.04262849,0.04868415,0.04886303,NA,NA,NA,NA,NA,NA,NA,NA,0.0511116410017613,0.0531079162879746,0.0536855689318253,0.0459510850222766
942,0.05670332,NA,0.04594756,0.02594668,0.04491107,0.04634012,0.04086601,0.04555217,0.02465555,0.03769024,0.04607661,0.03267361,0.02548478,0.03267361,0.02919537,0.05001807,0.05001058,0.04447678,0.04911466,0.05001807,NA,NA,NA,NA,NA,NA,NA,NA,0.0549795332346339,0.0562204510868129,0.0568366971249069,0.0467522473113338
943,0.06613392,NA,0.05461107,0.03044657,0.05714344,0.05737254,0.04941575,0.04649827,0.03751341,0.05133251,0.04930125,0.03461438,0.02892392,0.03461438,0.03312704,0.05092446,0.05092442,0.05059139,0.04420666,0.05092446,NA,NA,NA,NA,NA,NA,NA,NA,0.0496500565521466,0.0449455920810977,0.0628258941630618,0.0473147694984269
944,0.06410923,NA,0.0585356,0.0279288,0.05166636,0.05890121,0.04587796,0.05199535,0.02829425,0.04273357,0.05455212,0.03106662,0.02565907,0.03106662,0.03671952,0.0607095,0.06070956,0.05370086,0.06033499,0.0607095,NA,NA,NA,NA,NA,NA,NA,NA,0.060228515459183,0.0564344012638726,0.0636806995040548,0.0491880343491637
945,0.04340345,NA,0.03948039,0.02244226,0.03036325,0.03224161,0.03754142,0.03931062,0.01859362,0.02632064,0.03235357,0.02367615,0.0213123,0.02367615,0.0219497,0.03324332,0.03324373,0.02664481,0.03481985,0.03324332,NA,NA,NA,NA,NA,NA,NA,NA,0.0384671514372598,0.0365430443200705,0.0360823423360341,0.0252559897008786
946,0.05591086,NA,0.04623764,0.047173,0.04073856,0.04505044,0.04113888,0.04392545,0.02918118,0.03740545,0.04689689,0.02676444,0.02302941,0.02676444,0.02186156,0.04553543,0.04553543,0.03961124,0.04569496,0.04553543,NA,NA,NA,NA,NA,NA,NA,NA,0.0564102034251518,0.0494578507541686,0.0531349944563668,0.0409465714897721
947,0.0620622,NA,0.05634851,0.04358032,0.05464912,0.05682941,0.05628156,0.0601333,0.04449471,0.05197403,0.04798607,0.03166618,0.02893822,0.03166618,0.02718078,0.04414181,0.04414178,0.04032136,0.04164146,0.04414181,NA,NA,NA,NA,NA,NA,NA,NA,0.0568689534075297,0.0493440334086573,0.051413643311197,0.0463600275026463
948,0.05633259,NA,0.04888773,0.03961052,0.0570237,0.05658745,0.04660726,0.05340224,0.05270535,0.05730547,0.04202051,0.02305858,0.02265844,0.02305858,0.0252017,0.04162964,0.04162964,0.03684662,0.04197365,0.04162964,NA,NA,NA,NA,NA,NA,NA,NA,0.0495830074954299,0.0452138047120176,0.0469931657288065,0.0409218362958933
949,0.04851993,NA,0.04936136,0.02857856,0.0504696,0.04936201,0.05003787,0.04468383,0.04375116,0.04992235,0.03593693,0.02598742,0.02915254,0.02598742,0.02594632,0.03394413,0.03394405,0.03045554,0.03224928,0.03394413,NA,NA,NA,NA,NA,NA,NA,NA,0.0446350868414549,0.0379801950843828,0.0394145988319443,0.0374182715238572
950,0.05621545,NA,0.06233215,0.04118221,0.0569962,0.05254206,0.06174085,0.05591732,0.05049748,0.05755066,0.04394524,0.02902786,0.02717216,0.02902786,0.02200907,0.03845284,0.03845284,0.04235926,0.03010246,0.03845284,NA,NA,NA,NA,NA,NA,NA,NA,0.0353425944435766,0.0321169500065053,0.0417950424857451,0.0406255221262852
951,0.06148017,NA,0.05450294,0.03181289,0.0617601,0.0604226,0.05020893,0.06364135,0.04995496,0.05977492,0.04392984,0.03437568,0.02947942,0.03437568,0.02874658,0.04187919,0.04187919,0.04782381,0.03193788,0.04187919,NA,NA,NA,NA,NA,NA,NA,NA,0.0387729832748661,0.0337148230027099,0.0495815035025292,0.0435572548782483
952,0.06655035,NA,0.0560687,0.03600337,0.06129587,0.0550851,0.05116208,0.06612724,0.05558496,0.06285701,0.04678861,0.04618802,0.0414388,0.04618802,0.02966536,0.04482878,0.04482876,0.05217384,0.03402966,0.04482878,NA,NA,NA,NA,NA,NA,NA,NA,0.0460537350185567,0.0402895749120889,0.0539087978757743,0.0501550299220627
953,0.07748172,NA,0.0709156,0.04155659,0.06970222,0.06407664,0.06287035,0.07229751,0.06020274,0.06964656,0.0598575,0.03638131,0.0331506,0.03638131,0.0271424,0.05084571,0.05084563,0.06116738,0.03698406,0.05084571,NA,NA,NA,NA,NA,NA,NA,NA,0.0576458103510275,0.0473981448698443,0.0701849057588712,0.0625873012449754
954,0.06808043,NA,0.05812275,0.04538709,0.07054516,0.06149267,0.05422215,0.07320587,0.06190122,0.07043808,0.05165475,0.0194858,0.01896006,0.0194858,0.01616872,0.04982301,0.04982315,0.05717818,0.03886222,0.04982301,NA,NA,NA,NA,NA,NA,NA,NA,0.0590916443588207,0.0500322065240907,0.0700833729829455,0.0625021781140243
955,0.08416956,NA,0.06925188,0.05449009,0.07367788,0.07025015,0.07092717,0.08063935,0.05622588,0.06977057,0.06811457,0.02871745,0.02464699,0.02871745,0.02151297,0.06162997,0.06162997,0.07373035,0.0452011,0.06162997,NA,NA,NA,NA,NA,NA,NA,NA,0.0674565789317286,0.0565901897217366,0.0827988192400503,0.0738296205105185
956,0.05745936,NA,0.03589657,0.04597455,0.05582887,0.04736412,0.05135656,0.06471127,0.04898123,0.05683391,0.04666662,0.02345993,0.01842678,0.02345993,0.01136883,0.03779683,0.03779683,0.04588341,0.02545895,0.03779683,NA,NA,NA,NA,NA,NA,NA,NA,0.0547022590494989,0.0377770202943105,0.061928912139216,0.0474652443663045
957,0.05616358,NA,0.0331581,0.03582753,0.05537635,0.04680579,0.05047047,0.06288874,0.05477049,0.0582383,0.04827548,0.0164546,0.00907088,0.0164546,0.00737123,0.04441154,0.04441154,0.04409317,0.04067307,0.04441154,NA,NA,NA,NA,NA,NA,NA,NA,0.0634721482986815,0.0495825678586022,0.0624584451622494,0.0470846254591991
958,0.06571295,NA,0.04456083,0.04184643,0.06009891,0.05509067,0.07065538,0.08013547,0.04703018,0.0586616,0.05363024,0.02022057,0.01629981,0.02022057,0.01387303,0.04817461,0.04817461,0.04711184,0.0443763,0.04817461,NA,NA,NA,NA,NA,NA,NA,NA,0.061850286673776,0.0485382826061192,0.0576696317256066,0.0487203172987051
959,0.06102347,NA,0.03198501,0.03768741,0.04889651,0.04486941,0.05071424,0.07195302,0.05127143,0.05238689,0.05533355,0.01377607,0.00885987,0.01377607,0.0072213,0.04683611,0.0468361,0.04660714,0.04093505,0.04683611,NA,NA,NA,NA,NA,NA,NA,NA,0.0569026461333724,0.0446287745976299,0.0573671837399266,0.048778766895297
960,0.07143257,NA,0.04501765,0.05000097,0.05410957,0.04437506,0.06272922,0.08433624,0.05778299,0.05996622,0.06305597,0.0205539,0.01797148,0.0205539,0.0171925,0.05810446,0.05810425,0.05759314,0.05111133,0.05810446,NA,NA,NA,NA,NA,NA,NA,NA,0.0540243821228836,0.0523807278850905,0.0641870142124371,0.05787019503933
961,0.05130017,NA,0.02526545,0.0263978,0.05127144,0.03923096,0.05126363,0.06546133,0.05237936,0.05564863,0.03919825,0.00895676,0.01107902,0.00895676,0.00569921,0.0398865,0.0398865,0.04148901,0.03381067,0.0398865,NA,NA,NA,NA,NA,NA,NA,NA,0.0474293632264622,0.0373053702555027,0.0560484706144108,0.0417739401236217
962,0.05618902,NA,0.04276536,0.03383151,0.05118634,0.04560663,0.05368132,0.06997411,0.04687744,0.05249408,0.04653043,0.01148846,0.00861161,0.01148846,0.00726184,0.0468217,0.04682172,0.04421475,0.04560635,0.0468217,NA,NA,NA,NA,NA,NA,NA,NA,0.0567871410924912,0.0458531704144715,0.055880590652629,0.0406155319913006
963,0.04640603,NA,0.03264345,0.02254712,0.03449153,0.03065229,0.04727131,0.05724409,0.02821749,0.03419162,0.04348626,0.01966755,0.01427546,0.01966755,0.0133762,0.04040898,0.04040878,0.03750426,0.03897688,0.04040898,NA,NA,NA,NA,NA,NA,NA,NA,0.0514455537318321,0.0431449764709474,0.0476057536575647,0.0415005809776164
964,0.03824342,NA,0.02669806,0.02096612,0.0327835,0.02965709,0.04297657,0.05704375,0.03531996,0.03533532,0.03866553,0.0115032,0.00795567,0.0115032,0.00978095,0.0315952,0.0315952,0.02591148,0.033881,0.0315952,NA,NA,NA,NA,NA,NA,NA,NA,0.0502673589813128,0.0388171850678239,0.042394426196245,0.032271779266224
965,0.04998011,NA,0.03551715,0.02516732,0.04859954,0.04182352,0.04180372,0.06772235,0.04943385,0.05175894,0.04257704,0.01886592,0.01880505,0.01886592,0.01389168,0.03821798,0.03821797,0.03423942,0.03858725,0.03821798,NA,NA,NA,NA,NA,NA,NA,NA,0.063691194787094,0.0476938282258891,0.0595319088454251,0.0453317577209091
966,0.03030205,NA,0.03348922,0.01063539,0.0300119,0.02717636,0.02719138,0.04949279,0.0264583,0.02963401,0.02514676,0.00987993,0.00749755,0.00987993,-0.00035,0.0216083,0.0216083,0.01984198,0.01943184,0.0216083,NA,NA,NA,NA,NA,NA,NA,NA,0.0426015863416457,0.0271856273510564,0.0482754182053604,0.0294456861293424
967,0.02486165,NA,0.03176207,0.01927944,0.02973952,0.02952577,0.03027069,0.04269638,0.03031153,0.03023033,0.01728907,-0.00041897,-0.00524253,-0.00041897,-0.0059281,0.012823,0.012823,0.01243176,0.01169381,0.012823,NA,NA,NA,NA,NA,NA,NA,NA,0.0392665417744398,0.0219220779106149,0.0402077258795686,0.0208447867202149
968,0.02723794,NA,0.03318043,0.02042639,0.02661703,0.02519389,0.02597661,0.04117952,0.02754621,0.02742805,0.02179312,0.00663462,0.00096198,0.00663462,-0.01214906,0.01847339,0.01847656,0.01817935,0.01664157,0.01847339,NA,NA,NA,NA,NA,NA,NA,NA,0.0433875596935568,0.0266989895536415,0.0449739792338137,0.0255992607077469
969,0.03010722,NA,0.03441884,0.02446749,0.03191032,0.03128352,0.02400375,0.04388824,0.02693783,0.03076731,0.02224368,0.01056096,0.00382438,0.01056096,-0.0078439,0.01712716,0.01712716,0.01822778,0.01361985,0.01712716,NA,NA,NA,NA,NA,NA,NA,NA,0.0358937316467821,0.0223056246678838,0.0433141804860869,0.0220514559081352
970,0.03012113,NA,0.03920415,0.0156627,0.03269686,0.03503251,0.0301745,0.04532418,0.03031005,0.02994024,0.0244422,0.00552652,-0.00320929,0.00552652,-0.00733071,0.01549567,0.01549562,0.01594176,0.0130274,0.01549567,NA,NA,NA,NA,NA,NA,NA,NA,0.0345558995424036,0.0211013101012097,0.0364059470023394,0.0196014361242546
971,0.03647584,NA,0.05324196,0.02221567,0.03608843,0.03467553,0.04737768,0.05128968,0.03687688,0.03564652,0.02936771,0.01000858,0.00431763,0.01000858,0.00470867,0.02584776,0.02584776,0.02661606,0.02281781,0.02584776,NA,NA,NA,NA,NA,NA,NA,NA,0.0375021377766379,0.0289455736865482,0.0382977933256252,0.027938575746369
972,0.0328569,NA,0.04474725,0.01434533,0.03347506,0.03774136,0.03915773,0.04324191,0.03511464,0.03241673,0.02596238,0.0044733,0.00290411,0.0044733,-0.00029389,0.02754529,0.02754547,0.02697448,0.02527654,0.02754529,NA,NA,NA,NA,NA,NA,NA,NA,0.0366184292101346,0.0305008842341499,0.0352748090152399,0.0298343009052639
973,0.03116951,NA,0.03562392,0.00760731,0.02604343,0.02840014,0.03804349,0.03774538,0.02122337,0.02306675,0.02402772,0.00987639,0.00752298,0.00987639,0.0068048,0.02860773,0.02860773,0.02991251,0.02406004,0.02860773,NA,NA,NA,NA,NA,NA,NA,NA,0.0303394239732577,0.0302694563010744,0.0388017322250604,0.0341087238610818
974,0.0252159,NA,0.0369526,0.00385008,0.02074591,0.02806901,0.02339331,0.03447812,0.01143492,0.01553299,0.02238387,0.01218605,0.00740745,0.01218605,0.0010891,0.02518645,0.02518242,0.0241877,0.02287533,0.02518645,NA,NA,NA,NA,NA,NA,NA,NA,0.0246492859213804,0.0252983339275456,0.0273485123152504,0.0247937574584344
975,0.03229472,NA,0.03783184,0.00353985,0.02705443,0.03335771,0.02699682,0.03881729,0.01643318,0.02143235,0.03156518,0.01601258,0.0156544,0.01601258,0.01496574,0.03176127,0.03177225,0.03192234,0.02847169,0.03176127,NA,NA,NA,NA,NA,NA,NA,NA,0.0324092420723564,0.0315508076013329,0.0361023479432138,0.0317283176127248
976,0.03139829,NA,0.04081704,-0.00133526,0.02776897,0.03371582,0.03431719,0.0344207,0.02128882,0.02360978,0.03313343,0.0162007,0.01500427,0.0162007,0.01159451,0.03280123,0.03280123,0.03504446,0.02711573,0.03280123,NA,NA,NA,NA,NA,NA,NA,NA,0.0294206572173411,0.0303161745717634,0.0342654268333656,0.0343557256324495
977,0.02646139,NA,0.02876597,-0.0019087,0.01714508,0.02536752,0.02641383,0.02433901,0.00697564,0.01076358,0.02621009,0.01591826,0.01445896,0.01591826,0.01168989,0.02321412,0.02324421,0.03015557,0.01550252,0.02321412,NA,NA,NA,NA,NA,NA,NA,NA,0.014325289235799,0.0170506327160279,0.0229082792239017,0.0235410229629437
978,0.0316294,NA,0.01007709,0.00302632,0.01646829,0.01885358,0.02339373,0.02764304,0.01147948,0.01318141,0.02916821,0.02190796,0.022806,0.02190796,0.01143077,0.02867501,0.02868032,0.0375813,0.02033707,0.02867501,NA,NA,NA,NA,NA,NA,NA,NA,0.0253359214894703,0.0239904149602391,0.0386087477349904,0.0351769054597745
979,0.02756943,NA,0.01076868,0.00881972,0.02419313,0.02314747,0.03030469,0.02370125,0.01829675,0.02244691,0.02654148,0.01678398,0.01545995,0.01678398,0.01678127,0.02723129,0.02723129,0.03383797,0.0203285,0.02723129,NA,NA,NA,NA,NA,NA,NA,NA,0.0203697620215269,0.0201460600099536,0.0274455981468859,0.0256347886576445
980,0.01279898,NA,4.67001549e-05,0.01764585,0.00971842,0.01380256,0.02599355,0.01603221,0.00373811,0.00562979,0.01084341,0.01456051,0.01265367,0.01456051,0.00624105,0.01071665,0.01071662,0.01678989,0.00563941,0.01071665,NA,NA,NA,NA,NA,NA,NA,NA,0.00827392981473158,0.00714695816293634,0.0133600635023582,0.00814028204934314
981,0.02242775,NA,0.01970273,0.01103064,0.02306178,0.02658654,0.02369072,0.02222071,0.00957312,0.01889334,0.02115446,0.01371853,0.00927281,0.01371853,0.00787871,0.02178165,0.02178165,0.0273463,0.01591133,0.02178165,NA,NA,NA,NA,NA,NA,NA,NA,0.0184259034505081,0.0153503935302225,0.022412753245355,0.0194010638310341
982,0.03871849,NA,0.02655432,0.02484434,0.03874152,0.03843018,NA,0.03224339,0.03390062,0.0369014,0.03791019,0.0279148,0.02565854,0.0279148,0.02031337,0.03592489,0.03592489,0.04131066,0.02804493,0.03592489,NA,NA,NA,NA,NA,NA,NA,NA,0.0299583679956759,0.0260883852183577,0.0338931377312093,0.0345742220221233
983,0.04609178,NA,0.02256553,0.03194821,0.04577506,0.04762239,NA,0.03732338,0.02938658,0.04091193,0.04769491,0.02743093,0.02346411,0.02743093,0.02452457,0.04892451,0.04892579,0.05276016,0.04334774,0.04892451,NA,NA,NA,NA,NA,NA,NA,NA,0.0287461742880711,0.0361439852750722,0.0235555450718414,0.0399568957005968
984,0.04937444,NA,0.02548037,0.03818086,0.05644703,0.05603674,0.04508572,0.03503654,0.04084148,0.05120614,0.0485706,0.02624327,0.02271582,0.02624327,0.03065233,0.04656003,0.04656003,0.04713857,0.04525542,0.04656003,NA,NA,NA,NA,NA,NA,NA,NA,0.03265202713767,0.0425884793511797,0.0291434910762633,0.0406384578993121
985,0.03880617,NA,0.01878525,0.02938025,0.03910725,0.04034003,0.02994853,0.02279064,0.02927438,0.03614477,0.03761361,0.02775048,0.0262931,0.02775048,0.03134372,0.04234266,0.04234266,0.04610671,0.03794504,0.04234266,NA,NA,NA,NA,NA,NA,NA,NA,0.0240000682005546,0.0349948168635144,0.0258844662179371,0.0398096192177379
986,0.04820215,NA,0.03135151,0.03502663,0.04392676,0.04789814,0.03687999,0.03995347,0.02724908,0.03800471,0.04416699,0.0240556,0.03460007,0.0240556,0.02627541,0.04875406,0.04875406,0.04973133,0.04454574,0.04875406,NA,NA,NA,NA,NA,NA,NA,NA,0.0298774232701773,0.0413513936499743,0.0336942880386901,0.0445648520447868
987,0.04609138,NA,0.0355596,0.02661594,0.04621467,0.04692759,0.03004569,0.03630624,0.03224389,0.04219307,0.04341118,0.02390794,0.02805742,0.02390794,0.02203232,0.04763536,0.04764417,0.05070397,0.04162799,0.04763536,NA,NA,NA,NA,NA,NA,NA,NA,0.0331741632970653,0.0392458361260386,0.0323446664255386,0.0443076814237926
988,0.04013414,NA,0.03922316,0.0402018,0.03947644,0.04339495,0.03740396,0.03460795,0.02026631,0.03146751,0.04179815,0.03170688,0.02326142,0.03170688,0.03013288,0.04386926,0.04386926,0.04384183,0.04147254,0.04386926,NA,NA,NA,NA,NA,NA,NA,NA,0.0335074797826758,0.0396534304586127,0.0278645422642756,0.040111054043895
989,0.04318298,NA,0.03279596,0.03978371,0.03355115,0.03905089,0.03817284,0.03092568,0.01739581,0.02619341,0.03922602,0.03609776,0.02893322,0.03609776,0.03371895,0.04441863,0.04441863,0.04450885,0.04170845,0.04441863,NA,NA,NA,NA,NA,NA,NA,NA,0.0387132750945477,0.0465973632718717,0.0322832878357172,0.0442332882848107
990,0.04069961,NA,0.02830083,0.05404217,0.03004827,0.03054998,0.0407698,0.0355655,0.02023496,0.02638572,0.03754745,0.0296557,0.02940719,0.0296557,0.03243633,0.04331514,0.04331501,0.04442412,0.0406963,0.04331514,NA,NA,NA,NA,NA,NA,NA,NA,0.0395283725376414,0.0465956054475566,0.0394323103174945,0.0452405027552897
991,0.02512237,NA,0.01232607,0.04197704,0.01751554,0.0225729,0.02789425,0.02292456,0.0065746,0.0127365,0.02179742,0.02310716,0.01874137,0.02310716,0.02215115,0.0239478,0.0239478,0.02648873,0.0197696,0.0239478,NA,NA,NA,NA,NA,NA,NA,NA,0.0260490976843966,0.0266216644480178,0.0264717355664941,0.0272880545817092
