"roundNumber","NUMERAI_SWMM","BGDA_60_AUTO","FEARINDEX","REPUTATION","VIDEIGREN","SHATTEREDX","JOS_STACK","EGG_001","SSH48","WITCHYAI","MELONADA","NB_EXAMPLE_MODEL","NB_FEAT_NEUTRAL","NB_HELLO_NUMERAI","NB_TARGET_ENSEMBLE","V5_EXAMPLE_PREDS","V5_LGBM_CT_BLEND","V5_LGBM_CYRUSD","V5_LGBM_TEAGER2B","INTEGRATION_TEST","V52_LGBM_TEAGER2B60","V52_LGBM_TEAGER2B20","V52_LGBM_JASPER60","V52_LGBM_JASPER20","V52_LGBM_ENDER60","V52_LGBM_ENDER20","V52_LGBM_CYRUSD60","V52_LGBM_CYRUSD20","V51_LGBM_TEAGER60","V51_LGBM_TEAGER20","V51_LGBM_CYRUS60","V51_LGBM_CYRUS20"
919,0.95239587,NA,0.47753601,0.8575454,0.99319036,0.99561678,0.35175329,0.99655604,0.94724483,0.98324984,0.86662492,0.65294302,0.82216656,0.65294302,0.49381653,0.51048842,0.51048842,0.59189105,0.43659987,0.51048842,NA,NA,NA,NA,NA,NA,NA,NA,0.225856941618407,0.43981843794021,0.380184692440131,0.309125058694631
920,0.83965296,NA,0.50184709,0.85448121,0.9856248,0.95743656,0.47060713,0.99630581,0.92290395,0.97847735,0.72341792,0.68117571,0.88210729,0.68117571,0.56111468,0.36138773,0.35978156,0.49606489,0.26750723,0.36138773,NA,NA,NA,NA,NA,NA,NA,NA,0.0789980732177264,0.245022479126525,0.187861271676301,0.139531149646757
921,0.85120665,NA,0.56840339,0.82835225,0.90386767,0.77417293,0.33402589,0.99280805,0.63305098,0.90075116,0.69969634,0.67308614,0.89124181,0.67308614,0.80238133,0.42863992,0.4307176,0.46931437,0.42368547,0.42863992,NA,NA,NA,NA,NA,NA,NA,NA,0.204440185273918,0.36974924133525,0.39195016770484,0.267688867593036
922,0.86926642,NA,0.37981461,0.97810452,0.96843535,0.93495285,0.43567205,0.99648394,0.907144,0.95269298,0.81684513,0.47626658,0.73709445,0.47626658,0.89084226,0.39963241,0.3980342,0.36718875,0.59773054,0.39963241,NA,NA,NA,NA,NA,NA,NA,NA,0.134323590480754,0.557578661555662,0.182878134483309,0.156045360166108
923,0.73581028,NA,0.20403162,0.96901186,0.8198419,0.81754941,0.27826087,0.99003953,0.78181818,0.87920949,0.76268775,0.63620553,0.75090909,0.63620553,0.84229249,0.15549407,0.15549407,0.17667984,0.22134387,0.15549407,NA,NA,NA,NA,NA,NA,NA,NA,0.119134144414599,0.294675304155475,0.181861273502923,0.076947385052931
924,0.83801628,NA,0.47144173,0.97742976,0.87540304,0.75848303,0.46629817,0.99385844,0.94795025,0.95194227,0.90634116,0.81582988,0.92568709,0.81582988,0.88515277,0.38039306,0.38039306,0.43213573,0.40050668,0.38039306,NA,NA,NA,NA,NA,NA,NA,NA,0.142703698020562,0.396348012889366,0.258554549639405,0.246585852386067
925,0.8292226,NA,0.31525133,0.90899157,0.93061193,0.92366531,0.265064,0.99281923,0.84920387,0.92756791,0.70995941,0.75538558,0.68880737,0.75538558,0.51436154,0.32204184,0.32360287,0.32930066,0.37035592,0.32204184,NA,NA,NA,NA,NA,NA,NA,NA,0.197503900156006,0.366926677067083,0.405928237129485,0.173634945397816
926,0.78013964,NA,0.60876649,0.76648565,0.97354538,0.97269201,0.08952676,0.93576416,0.86718386,0.9545384,0.62994569,0.67509697,0.43157486,0.67509697,0.79743988,0.5799069,0.5799069,0.52203258,0.63685027,0.5799069,NA,NA,NA,NA,NA,NA,NA,NA,0.394634827104977,0.741045123274926,0.387812063885874,0.256318809117693
927,0.89337442,NA,0.38143297,0.8211094,0.88929122,0.803698,0.30801233,0.95269646,0.7779661,0.8972265,0.87657935,0.71486903,0.61810478,0.71486903,0.85670262,0.77172573,0.76872111,0.57835131,0.88436055,0.77172573,NA,NA,NA,NA,NA,NA,NA,NA,0.417308284570373,0.885740683708038,0.469510317215892,0.386972590083154
928,0.92091876,NA,0.45205796,0.9583783,0.94350239,0.92646832,0.44303993,0.9515955,0.62078002,0.86773547,0.79219978,0.69724064,0.5484045,0.69724064,0.89263142,0.72360105,0.72051796,0.51032835,0.81154617,0.72360105,NA,NA,NA,NA,NA,NA,NA,NA,0.459867508858419,0.788630411338777,0.414574025573872,0.403327684486212
929,0.94485684,NA,0.56968641,0.58218452,0.96765642,0.95091653,0.4620512,0.96311165,0.49734889,0.85577943,0.87153462,0.74443266,0.63104075,0.74443266,0.88123012,0.79109226,0.78912286,0.5892289,0.82487502,0.79109226,NA,NA,NA,NA,NA,NA,NA,NA,0.648599545798637,0.80772142316427,0.56109008327025,0.445420136260409
930,0.92981918,NA,0.50252835,0.48130555,0.81757585,0.74272142,0.52926755,0.99662887,0.68924303,0.79819185,0.98130555,0.59937174,0.55692614,0.59937174,0.84010113,0.82868526,0.83044744,0.5447441,0.92675452,0.82868526,NA,NA,NA,NA,NA,NA,NA,NA,0.735987748851455,0.832465543644717,0.686676875957121,0.348698315467075
931,0.93092455,NA,0.52717474,0.48868984,0.98944891,0.97737969,0.53985122,0.99764688,0.91164415,0.9807196,0.89752543,0.45749203,0.37771368,0.45749203,0.62243814,0.75633824,0.75633824,0.7301503,0.70783361,0.75633824,NA,NA,NA,NA,NA,NA,NA,NA,0.699742072523138,0.704748900015172,0.90714610832954,0.556668183887119
932,0.88692633,NA,0.76305857,0.32774758,0.97531703,0.96044686,0.83740942,0.99615036,0.61352657,0.92798913,0.86896135,0.41908213,0.46520229,0.41908213,0.82789855,0.78223128,0.78396739,0.69663345,0.80366848,0.78223128,NA,NA,NA,NA,NA,NA,NA,NA,0.806879903439952,0.844598672299336,0.932407966203983,0.603651176825588
933,0.72383545,NA,0.24402601,NA,0.79620387,0.76950998,0.60027223,0.94434362,0.50423472,0.75362976,0.78297036,0.43526921,0.33227465,0.43526921,0.86796733,0.74084997,0.74084997,0.47512099,0.89481246,0.74084997,NA,NA,NA,NA,NA,NA,NA,NA,0.932738814993954,0.948155985489722,0.907799274486094,0.64328899637243
934,0.80881913,NA,0.66210762,0.67443946,0.89155456,0.80627803,0.92197309,0.99499253,0.7696562,0.88325859,0.8838565,0.34170404,0.20052317,0.34170404,0.60792227,0.69035874,0.69035874,0.47488789,0.82279522,0.69035874,NA,NA,NA,NA,NA,NA,NA,NA,0.813713773528533,0.848969226172692,0.76068120705109,0.48087839856588
935,0.91012397,NA,0.7347255,0.68831169,0.90680342,0.80239079,0.96487603,0.99527745,0.69200118,0.88134593,0.83234947,0.61939197,0.4600059,0.61939197,0.86031582,0.79235537,0.79235537,0.55519481,0.87979634,0.79235537,NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,0.848967551622419,0.695722713864307,0.536135693215339
936,0.90658111,NA,0.73399493,0.36024474,0.71429637,0.64841068,0.76108044,0.97015371,0.42471273,0.63915833,0.71974332,0.60304432,0.46179675,0.60304432,0.84547083,0.88442024,0.88285331,0.7993583,0.8581555,0.88442024,NA,NA,NA,NA,NA,NA,NA,NA,0.899328859060403,0.914093959731544,0.95868754660701,0.83117076808352
937,0.93386596,NA,0.79545791,0.49267643,0.77282142,0.6126646,0.84835035,0.72806628,0.34442965,0.6725847,0.90087291,0.51346353,0.40494156,0.51346353,0.68190561,0.73923657,0.73753514,0.6978843,0.69529516,0.73923657,NA,NA,NA,NA,NA,NA,NA,NA,0.656069791512642,0.820789590418453,0.920893094780423,0.715954458080733
938,0.95079767,NA,0.78716267,0.30222156,0.62464589,0.67362457,0.54912778,0.60429402,0.23169823,0.42627106,0.90562099,0.47293872,0.37691964,0.47293872,0.7406441,0.86536454,0.86536454,0.72879082,0.87736693,0.86536454,NA,NA,NA,NA,NA,NA,NA,NA,0.898673819102965,0.942631500521532,0.95693637311876,0.854120101326181
939,0.93790334,NA,0.80890578,0.23748745,0.77190592,0.86978345,0.75333429,0.72106697,0.30116162,0.57995124,0.77828768,0.47884698,0.38548688,0.47884698,0.66972609,0.90470386,0.90678331,0.76172379,0.93611071,0.90470386,NA,NA,NA,NA,NA,NA,NA,NA,0.95169843772395,0.943672065357604,0.941522144188046,0.787874444603698
940,0.90764898,NA,0.7256893,0.42706789,0.75118589,0.83264157,0.39015713,0.7809072,0.39860658,0.57056033,0.587311,0.48132227,0.36214053,0.48132227,0.69789505,0.85317225,0.85317225,0.63763712,0.92106433,0.85317225,NA,NA,NA,NA,NA,NA,NA,NA,0.82962962962963,0.892592592592593,0.818666666666667,0.527259259259259
941,0.96611177,NA,0.91609691,0.42360285,0.77653092,0.87633769,0.60240785,0.91334721,0.35329964,0.58442331,0.8626635,0.52861177,0.36890606,0.52861177,0.68058859,0.90732759,0.90903686,0.78656361,0.90242271,0.90732759,NA,NA,NA,NA,NA,NA,NA,NA,0.937908496732026,0.958853238265003,0.962715389185977,0.85086155674391
942,0.98194732,NA,0.85358094,0.38310151,0.83360462,0.86164546,0.75717668,0.8456644,0.342409,0.67697544,0.85631844,0.53958272,0.36334714,0.53958272,0.4429565,0.92741935,0.92571767,0.82642794,0.91114235,0.92741935,NA,NA,NA,NA,NA,NA,NA,NA,0.975303164744159,0.979739721975747,0.982105885832594,0.867199053534457
943,0.99601887,NA,0.93342672,0.4066647,0.95982011,0.96195812,0.8475376,0.77749926,0.58699499,0.88572692,0.84562076,0.51172221,0.37341492,0.51172221,0.45716603,0.87746977,0.87584783,0.87076084,0.72286936,0.87746977,NA,NA,NA,NA,NA,NA,NA,NA,0.852932508104922,0.743884468022399,0.989389920424403,0.794429708222812
944,0.98300202,NA,0.94619706,0.37294728,0.85501296,0.9494382,0.7548257,0.85911841,0.37741285,0.69835782,0.90420628,0.44115529,0.33261308,0.44115529,0.56748776,0.96297897,0.96513973,0.892034,0.95930568,0.96297897,NA,NA,NA,NA,NA,NA,NA,NA,0.95824935214512,0.927872156636913,0.980996256838468,0.815433342931183
945,0.95485262,NA,0.91639109,0.48770669,0.74946082,0.79180446,0.88828181,0.91258088,0.35772825,0.63551402,0.79439252,0.54219986,0.4317757,0.54219986,0.46606758,0.81365924,0.81524083,0.64435658,0.84313444,0.81365924,NA,NA,NA,NA,NA,NA,NA,NA,0.902715907457968,0.872251760310389,0.865497916367294,0.606552665612875
946,0.97216181,NA,0.88016529,0.89633174,0.7706974,0.85254458,0.77801943,0.83442076,0.51834131,0.69928955,0.89169204,0.44599101,0.34573003,0.44599101,0.30752501,0.86298391,0.86298391,0.74517906,0.86907351,0.86298391,NA,NA,NA,NA,NA,NA,NA,NA,0.976814954354441,0.920591218663962,0.95232574989132,0.774380524561658
947,0.98530054,NA,0.95422791,0.7832921,0.9389463,0.95735701,0.95357299,0.97787804,0.80323097,0.91253093,0.86552176,0.48995779,0.40481735,0.48995779,0.35336923,0.79617232,0.79449862,0.70724785,0.74035803,0.79617232,NA,NA,NA,NA,NA,NA,NA,NA,0.957527272727273,0.882181818181818,0.906763636363636,0.839418181818182
948,0.9798098,NA,0.92765179,0.79034382,0.98456474,0.98112655,0.90607169,0.96064375,0.95669349,0.98668617,0.84008778,0.38639356,0.34601317,0.38639356,0.45281639,0.83101683,0.83101683,0.72940746,0.8391368,0.83101683,NA,NA,NA,NA,NA,NA,NA,NA,0.937271530925574,0.88770288053809,0.909197251060097,0.814885217137008
949,0.96739283,NA,0.97125791,0.58018271,0.98053408,0.97160928,0.9772312,0.93815882,0.92677442,0.97638791,0.80210822,0.48123682,0.60864371,0.48123682,0.44912157,0.75221363,0.75024596,0.65439213,0.7054111,0.75221363,NA,NA,NA,NA,NA,NA,NA,NA,0.937491220677061,0.842112656271948,0.865149599662874,0.831015592077539
950,0.9745883,NA,0.99382453,0.80735378,0.97764055,0.95116411,0.99290176,0.97345258,0.93611584,0.98154458,0.85988075,0.51178308,0.44442078,0.51178308,0.33375923,0.74552811,0.74552811,0.8310619,0.55714083,0.74552811,NA,NA,NA,NA,NA,NA,NA,NA,0.67238933030647,0.596481271282633,0.819239500567537,0.794409761634506
951,0.98823859,NA,0.9558247,0.49467936,0.9891487,0.98403808,0.91528983,0.99257911,0.91206945,0.98179782,0.81447774,0.57140857,0.44399328,0.57140857,0.41213946,0.76911229,0.76911229,0.88056567,0.49838981,0.76911229,NA,NA,NA,NA,NA,NA,NA,NA,0.686957738595018,0.53498460677302,0.907640638119228,0.808424293310943
952,0.98936468,NA,0.9193255,0.4661349,0.96424573,0.90470193,0.84089001,0.98810523,0.91267842,0.97439127,0.74797089,0.71214666,0.56898964,0.71214666,0.36369997,0.65708088,0.65547159,0.86020151,0.43709768,0.65708088,NA,NA,NA,NA,NA,NA,NA,NA,0.685594405594406,0.538881118881119,0.887972027972028,0.825174825174825
953,0.98822388,NA,0.96862012,0.53823774,0.95739817,0.89747853,0.88223885,0.97423109,0.84483236,0.95677473,0.83859795,0.44451372,0.37025492,0.44451372,0.28581324,0.68661679,0.68523137,0.86027986,0.47423109,0.68661679,NA,NA,NA,NA,NA,NA,NA,NA,0.806701744669067,0.635834948767654,0.963168097479922,0.878011631127112
954,0.97572479,NA,0.91226245,0.72062699,0.98619781,0.94326536,0.8675267,0.99361909,0.9463171,0.9857123,0.83326398,0.31210986,0.27077265,0.31210986,0.21500902,0.80288528,0.8048273,0.90005549,0.62914413,0.80288528,NA,NA,NA,NA,NA,NA,NA,NA,0.922916955497019,0.806737834465548,0.984333841674754,0.949258283654513
955,0.99169716,NA,0.90634675,0.715311,0.95011258,0.91486068,0.92048973,0.98522375,0.73557557,0.91077962,0.89009288,0.34900084,0.27547143,0.34900084,0.22248804,0.8054461,0.8054461,0.95137912,0.5960456,0.8054461,NA,NA,NA,NA,NA,NA,NA,NA,0.880590717299578,0.738959212376934,0.989310829817159,0.953305203938115
956,0.96951736,NA,0.67661586,0.85012701,0.95914479,0.87559977,0.92252329,0.99435507,0.89514536,0.9655659,0.85788879,0.42294666,0.30052216,0.42294666,0.18014395,0.71253175,0.71253175,0.84723398,0.48652272,0.71253175,NA,NA,NA,NA,NA,NA,NA,NA,0.949224259520451,0.71015514809591,0.984344146685473,0.877009873060649
957,0.9623671,NA,0.64136821,0.68998321,0.95684107,0.88360381,0.91606044,0.98922776,0.95257415,0.97537773,0.89815333,0.3470901,0.21103805,0.3470901,0.1737549,0.84876889,0.84876889,0.84282317,0.77707051,0.84876889,NA,NA,NA,NA,NA,NA,NA,NA,0.990631991051454,0.909116331096197,0.987975391498881,0.886325503355705
958,0.97648191,NA,0.74150736,0.69660294,0.94670609,0.8970568,0.99023518,0.99986247,0.78187319,0.93480952,0.88433503,0.32595241,0.24302022,0.32595241,0.19557145,0.80119653,0.80119653,0.78414248,0.73758768,0.80119653,NA,NA,NA,NA,NA,NA,NA,NA,0.958762886597938,0.806872852233677,0.926048109965636,0.810584192439863
959,0.97942053,NA,0.60594368,0.69956675,0.87794476,0.81823721,0.89845654,0.99945843,0.90495532,0.91795288,0.9471974,0.2764013,0.18365827,0.2764013,0.14493637,0.84964798,0.84768481,0.84369077,0.75216626,0.84964798,NA,NA,NA,NA,NA,NA,NA,NA,0.959269282814614,0.813937753721245,0.963058186738836,0.876725304465494
960,0.98184282,NA,0.66971545,0.73943089,0.80182927,0.66063686,0.92764228,0.99864499,0.86097561,0.89200542,0.9304878,0.29004065,0.22601626,0.29004065,0.19627371,0.86571816,0.86422764,0.85636856,0.75636856,0.86571816,NA,NA,NA,NA,NA,NA,NA,NA,0.800379198266522,0.775189599133261,0.939192849404117,0.861998916576381
961,0.96614301,NA,0.56642741,0.58680932,0.96593987,0.8154117,0.96546587,0.99986457,0.97264355,0.99011376,0.81365114,0.21309588,0.27932015,0.21309588,0.14660076,0.82936078,0.82936078,0.8590195,0.72514897,0.82936078,NA,NA,NA,NA,NA,NA,NA,NA,0.936112615051435,0.785192203573362,0.991337303735788,0.864645370871684
962,0.95813008,NA,0.83055556,0.67439024,0.92567751,0.87113821,0.94444444,0.99878049,0.88834688,0.93509485,0.88157182,0.27635501,0.20941734,0.27635501,0.17594851,0.88584011,0.88739837,0.84918699,0.8701897,0.88584011,NA,NA,NA,NA,NA,NA,NA,NA,0.960861321776815,0.874187432286024,0.956121343445287,0.793201516793066
963,0.93484497,NA,0.74627783,0.50867368,0.78903155,0.6974457,0.94181123,0.99344352,0.63734463,0.78308974,0.91299003,0.4321814,0.2942904,0.4321814,0.26082502,0.88321268,0.88171015,0.84523972,0.86272367,0.88321268,NA,NA,NA,NA,NA,NA,NA,NA,0.967508532423208,0.91098976109215,0.94320819112628,0.89542662116041
964,0.93296541,NA,0.76086957,0.60936869,0.87367075,0.82124108,0.96365594,0.99878853,0.90712074,0.90752457,0.93579217,0.35603715,0.23293848,0.35603715,0.28900256,0.85623906,0.85623906,0.74283214,0.89116974,0.85623906,NA,NA,NA,NA,NA,NA,NA,NA,0.995156733485807,0.936633929772636,0.960177586438854,0.867213776402529
965,0.95366743,NA,0.80393084,0.59624477,0.94427935,0.88963934,0.88909901,0.99878428,0.94920978,0.96474402,0.89963528,0.43813319,0.40247197,0.43813319,0.28995002,0.84425233,0.84290153,0.78143996,0.85168175,0.84425233,NA,NA,NA,NA,NA,NA,NA,NA,0.997569866342649,0.937491562035912,0.994464695558256,0.923450789793439
966,0.90097667,NA,0.93197233,0.44981009,0.89507596,0.85295714,0.85390667,0.99688009,0.84142702,0.88727618,0.81972328,0.40782691,0.31504341,0.40782691,0.15986164,0.74782963,0.74782963,0.6989962,0.6888904,0.74782963,NA,NA,NA,NA,NA,NA,NA,NA,0.987527114967462,0.853308026030369,0.995932754880694,0.884761388286334
967,0.88323917,NA,0.9476056,0.80831316,0.92581383,0.92319075,0.93274146,0.99031477,0.93314501,0.93085822,0.76957224,0.32532957,0.19229217,0.32532957,0.15960452,0.67171106,0.67171106,0.65899919,0.63962873,0.67171106,NA,NA,NA,NA,NA,NA,NA,NA,0.984135520301156,0.846732992739984,0.986824415165367,0.830330734068298
968,0.87814339,NA,0.93639647,0.76738898,0.86657303,0.84858213,0.85874799,0.98528625,0.88483146,0.8812199,0.79226859,0.38449706,0.2378946,0.38449706,0.05557785,0.72318085,0.72458534,0.71548957,0.66960942,0.72318085,NA,NA,NA,NA,NA,NA,NA,NA,0.991844919786096,0.86764705882353,0.994652406417112,0.853208556149733
969,0.90056482,NA,0.93727834,0.82989623,0.9190201,0.91172994,0.82267175,0.99251281,0.86365428,0.90595035,0.78654932,0.46847498,0.28011296,0.46847498,0.09214502,0.66747668,0.66747668,0.69847629,0.57290162,0.66747668,NA,NA,NA,NA,NA,NA,NA,NA,0.943153472495733,0.787449126952869,0.992122883024813,0.781803859787318
970,0.90282591,NA,0.96820848,0.65715809,0.92768595,0.94494801,0.90402559,0.99280192,0.90575846,0.89949347,0.82737937,0.37003466,0.16535591,0.37003466,0.09877366,0.65269262,0.65142629,0.66395628,0.58664356,0.65269262,NA,NA,NA,NA,NA,NA,NA,NA,0.941247002398082,0.77124966693312,0.953104183320011,0.742339461763922
971,0.9023406,NA,0.99320689,0.64796879,0.89783427,0.88075061,0.97417272,0.98762443,0.90597256,0.89157923,0.80468119,0.35694108,0.20022868,0.35694108,0.22773742,0.72807372,0.72807372,0.74751143,0.66316922,0.72807372,NA,NA,NA,NA,NA,NA,NA,NA,0.910863135251412,0.794837321860715,0.91556870126378,0.773863941919871
972,0.90427373,NA,0.98928239,0.53361736,0.9109972,0.95160431,0.96192251,0.9849554,0.93130076,0.89615231,0.78964186,0.29503395,0.23472241,0.29503395,0.1603648,0.8235255,0.82499001,0.80987884,0.77672747,0.8235255,NA,NA,NA,NA,NA,NA,NA,NA,0.946506986027944,0.870126413838989,0.932801064537591,0.858549567531603
973,0.90019907,NA,0.95374917,0.30033179,0.7910418,0.84578633,0.9743862,0.97319177,0.67511612,0.71984074,0.74280027,0.37425348,0.28752488,0.37425348,0.24996682,0.85109489,0.85109489,0.8796284,0.74372926,0.85109489,NA,NA,NA,NA,NA,NA,NA,NA,0.888314100013264,0.886457089799708,0.978246451784056,0.938983950126011
974,0.83874373,NA,0.97750066,0.25349696,0.71186329,0.88921879,0.79374505,0.96107152,0.43256796,0.58247559,0.76986012,0.47373977,0.33386118,0.47373977,0.19418052,0.83584059,0.83386118,0.81314331,0.78160465,0.83584059,NA,NA,NA,NA,NA,NA,NA,NA,0.821155367976787,0.840807174887892,0.877736744922184,0.823529411764706
975,0.86057372,NA,0.93775851,0.16531021,0.74949967,0.8790527,0.74823215,0.94769847,0.48485657,0.60053369,0.8418946,0.45183456,0.41040694,0.45183456,0.37645097,0.84736491,0.8490994,0.85336891,0.77931955,0.84736491,NA,NA,NA,NA,NA,NA,NA,NA,0.863315108681157,0.841178823843179,0.916388851846913,0.845179357247633
976,0.81922563,NA,0.95574099,0.12136182,0.74279039,0.86869159,0.88451268,0.88611482,0.59546061,0.65246996,0.85740988,0.46108144,0.39839786,0.46108144,0.31568758,0.85106809,0.85106809,0.89559413,0.7271028,0.85106809,NA,NA,NA,NA,NA,NA,NA,NA,0.781024819855885,0.799039231385108,0.88310648518815,0.885108086469175
977,0.77289377,NA,0.82136316,0.14979069,0.5642988,0.74823391,0.77210884,0.72475144,0.27394035,0.34144427,0.76569859,0.51288592,0.44655939,0.51288592,0.36976714,0.6978022,0.69930665,0.84805076,0.48018053,0.6978022,NA,NA,NA,NA,NA,NA,NA,NA,0.432400627615063,0.562369246861925,0.690376569037657,0.705543933054393
978,0.85031463,NA,0.26797429,0.15852189,0.4263623,0.48567412,0.66581872,0.76877761,0.31235775,0.35024769,0.80586424,0.582742,0.63977775,0.582742,0.30238318,0.79522024,0.7971616,0.94162538,0.52081939,0.79522024,NA,NA,NA,NA,NA,NA,NA,NA,0.713368125250903,0.679780543289174,0.950756055131808,0.911146795129132
979,0.83454282,NA,0.315411,0.27576197,0.7537274,0.72648107,0.88705634,0.73927959,0.58134319,0.68821744,0.81277213,0.52223248,0.43455601,0.52223248,0.49076395,0.82669218,0.82669218,0.93567753,0.63194353,0.82669218,NA,NA,NA,NA,NA,NA,NA,NA,0.633258604773836,0.626533034419095,0.832651984702624,0.789661084003693
980,0.59632178,NA,0.21110082,0.78274676,0.48193967,0.62390844,0.92987563,0.73299815,0.28817147,0.34083091,0.5156126,0.66929082,0.58051072,0.66929082,0.37152686,0.5110479,0.50965864,0.75436623,0.34162477,0.5110479,NA,NA,NA,NA,NA,NA,NA,NA,0.444459137794234,0.40796085691616,0.614123247818038,0.439301772017985
981,0.80335955,NA,0.73263565,0.43847487,0.81742434,0.88701506,0.83188908,0.79642714,0.3992801,0.70563925,0.76936408,0.5347287,0.37988268,0.5347287,0.32362352,0.78569524,0.78569524,0.90054659,0.62178376,0.78569524,NA,NA,NA,NA,NA,NA,NA,NA,0.694603597601599,0.602798134576949,0.802931379080613,0.724050632911392
982,0.92748243,NA,0.59624818,0.52803924,0.92807901,0.92184807,NA,0.78496619,0.82685934,0.8944717,0.91303195,0.65226037,0.55965796,0.65226037,0.40414954,0.87379027,0.87379027,0.9603606,0.67731672,0.87379027,NA,NA,NA,NA,NA,NA,NA,NA,0.725586325692328,0.58486815953359,0.82668610043726,0.84391148800848
983,0.93301499,NA,0.40608834,0.69266481,0.92896936,0.95204934,NA,0.79931025,0.63828094,0.85992837,0.95304417,0.57056639,0.43759119,0.57056639,0.48116461,0.96411991,0.96564531,0.98607242,0.89759915,0.96411991,NA,NA,NA,NA,NA,NA,NA,NA,0.623359406071855,0.777144372265677,0.451146758584118,0.847805912766804
984,0.96364119,NA,0.42986996,0.78105096,0.9946258,0.99349788,0.90207006,0.71483546,0.82948514,0.97518577,0.95435244,0.47213376,0.3730759,0.47213376,0.6156449,0.92396497,0.92396497,0.93836253,0.90479034,0.92396497,NA,NA,NA,NA,NA,NA,NA,NA,0.66737400530504,0.859283819628647,0.572811671087533,0.826127320954907
985,0.87729252,NA,0.34879272,0.6523288,0.8843515,0.90895897,0.66591899,0.42393456,0.64995382,0.82345956,0.8520913,0.58998549,0.52025333,0.58998549,0.70767911,0.9383164,0.9383164,0.97625016,0.85882042,0.9383164,NA,NA,NA,NA,NA,NA,NA,NA,0.452986944481076,0.800474746142688,0.497164710536727,0.900039562178557
986,0.93472792,NA,0.50357474,0.65007282,0.8660797,0.93155038,0.71031378,0.77704223,0.42049517,0.73321859,0.87064742,0.36766848,0.62842579,0.36766848,0.40301867,0.94551834,0.94551834,0.95776513,0.87885608,0.94551834,NA,NA,NA,NA,NA,NA,NA,NA,0.47651184332407,0.805743019716819,0.59653301574699,0.879317189360857
987,0.92308702,NA,0.71459509,0.43627773,0.92420265,0.93686836,0.53261583,0.73408584,0.64352277,0.8556241,0.88029925,0.38587741,0.47991862,0.38587741,0.35070219,0.94690904,0.94854968,0.9754561,0.84630529,0.94690904,NA,NA,NA,NA,NA,NA,NA,NA,0.66260002623639,0.794831431195068,0.645021645021645,0.894923258559622
988,0.87581094,NA,0.85747385,0.87713491,0.86382894,0.9300278,0.82258705,0.76062492,0.35283993,0.68687939,0.90467364,0.69627962,0.43651529,0.69627962,0.63636965,0.93843506,0.93843506,0.93644909,0.89931153,0.93843506,NA,NA,NA,NA,NA,NA,NA,NA,0.73613867937012,0.867275373825592,0.585417493714437,0.875082704777028
989,0.9197377,NA,0.67285246,0.8664918,0.69055738,0.85239344,0.81508197,0.58386885,0.28760656,0.43777049,0.85508197,0.7615082,0.52622951,0.7615082,0.69947541,0.93704918,0.93704918,0.94111475,0.89901639,0.93704918,NA,NA,NA,NA,NA,NA,NA,NA,0.843098702320094,0.962118233058068,0.657884388517499,0.932756586708612
990,0.88473192,NA,0.48155711,0.99657489,0.54992755,0.6061125,0.886181,0.74733237,0.31853511,0.43999473,0.81543934,0.53886181,0.52028718,0.53886181,0.66216572,0.93018048,0.92873139,0.94658148,0.88413911,0.93018048,NA,NA,NA,NA,NA,NA,NA,NA,0.859907834101382,0.968005266622778,0.857274522712311,0.957340355497038
991,0.80246914,NA,0.32145733,0.99114332,0.51053408,0.72235641,0.86486849,0.73523886,0.20397209,0.33172303,0.69672571,0.74188137,0.56917606,0.74188137,0.70806495,0.76771337,0.76771337,0.83776167,0.63197799,0.76771337,NA,NA,NA,NA,NA,NA,NA,NA,0.827119098712446,0.841067596566524,0.83637339055794,0.854479613733906
992,0.86596721,NA,0.9212459,0.99409836,0.54734426,0.74931148,0.8615082,0.69337705,0.19055738,0.37298361,0.81888525,0.73259016,0.79134426,0.73259016,0.7122623,0.85613115,0.85613115,0.85980328,0.81409836,0.85613115,NA,NA,NA,NA,NA,NA,NA,NA,0.823830121903264,0.846768908113776,0.664831563769826,0.85319176825272
993,0.84386174,NA,0.89239836,0.95894583,0.61892465,0.89928486,0.83220765,0.60588002,0.24658986,0.44179579,0.74625877,0.53701496,0.70580056,0.53701496,0.52628791,0.78526023,0.78665077,0.82624818,0.75069527,0.78526023,NA,NA,NA,NA,NA,NA,NA,NA,0.635208471211118,0.800794176042356,0.598941098610192,0.79536730641959
994,0.79444881,NA,0.85971458,0.91214978,0.74921445,0.81631317,0.44880859,0.41214978,0.40534171,0.60905996,0.68368683,0.99338832,0.66620843,0.99338832,0.98533648,0.75641529,0.75438596,0.77055512,0.6356376,0.75641529,NA,NA,NA,NA,NA,NA,NA,NA,0.896100497252028,0.814446479979063,0.797696937974352,0.805940853179796
995,0.79494897,NA,0.70053651,0.98796127,0.66049463,0.75883277,NA,0.27558231,0.23344674,0.56935357,0.71604292,0.99424234,0.67462706,0.99424234,0.99057838,0.80489401,0.80188432,0.72566082,0.83283172,0.80489401,NA,NA,NA,NA,NA,NA,NA,NA,0.856657075595082,0.845409364373529,0.394977766152236,0.607507193303688
